year_month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176
200602,,,,,,,,,,,,4.203028679,4.047152996,4.487502575,5.71075058,3.319538593,,,,,,,,,,,,3.721970797,3.632904768,3.29826355,3.319594145,3.319538355,,,,,,,,,,,,,2.733394861,2.602003098,2.564412594,2.541795731,,,,,,,,,,,,,2.68366766,2.437210798,2.293812513,2.24673605,,,,,,,,,,,,,2.683653593,2.046313286,2.04640007,2.262346506,,,,,,3.076468945,3.076468945,,,,,2.359132051,2.14147377,2.166195393,2.23616147,2.367087603,,,,,,3.076464891,3.076436281,,,,,2.359084368,2.359125137,2.338915825,2.402853489,2.566761732,,,,,,2.831388712,2.831362009,,,,,2.324822664,2.332224369,2.420952797,2.442832708,2.424129486,2.268461704,2.712129831,2.783437252,2.620215416,3.02284956,2.705002308,2.638303518,2.080244303,2.080244303,2.008335829,2.246376038,2.26760602,2.388303995,2.033296585,1.654648185,1.850655317,2.712153435,2.712124348,2.783369064,2.620172977,2.349761963,2.399658918,2.183040857,2.080195904,2.080243587,2.008347511,2.205134869,2.300966024,1.602754712,1.041501284,0.663422763,1.086337447,3.074972868,2.618828535,2.257829666,2.023677826,1.990116715,1.871171832,1.911177039,2.043981552,2.066597223,2.111857414,2.331208467,2.118915081,1.090047002,0.499703467,0.547264397,0.597400308
200603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.154461384,4.151958466,,,,,,,,,,,,,,,4.154463291,4.151958466,,,,,,,,,,,,,,,4.207109451,4.151958466,,,,,,,,,,,,,,,4.275345802,4.389568329,4.607729435,4.205785275,3.481744528,3.421174288,3.421154737,2.456435442,2.45643568,2.234926701,2.212262869,,2.290476561,2.108386517,2.047560453,2.038997412,4.322725773,4.389554501,4.607698917,4.205774784,3.481743813,3.219744444,3.016154289,2.456179857,2.456416607,2.23491168,2.212187529,2.214987755,2.290468454,2.108397245,2.047571659,2.038997889,4.128421307,4.194238663,4.37567234,4.056083202,3.478795052,2.743906498,2.46150136,2.294664145,2.172478676,2.112190247,2.016383648,2.214987755,2.223085403,2.262806892,2.267185688,2.267060041
200604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.084667802,1.186023593,,,,,,,,,,,,,,,1.084667802,1.186023593,4.317712307,4.335372925,,,,,,,,,,,,2.232426167,2.222359419,2.051399708,4.317698956,4.335372925,,,,,,,,,,,,1.358469725,1.478682399,0.981455445,3.756979465,4.335372925,,,,,,,,,,,,1.241677999,1.206379414,0.93540436,3.778892517,3.601752043,3.176180363,3.106220484,2.845603704,2.540548086,2.591426134,2.974667311,2.974667311,2.974667311,1.175786376,1.180281639,1.199746013,1.033863544,1.638351798,1.178795934,3.601775646,3.601752043,3.176111698,3.106161833,2.845546246,2.54048872,2.591277599,2.973715782,2.974644899,2.973885775,1.166652441,1.995887518,1.801988125,1.92594862,1.730237842,1.178806067,3.805191994,3.601752043,2.763760805,2.341221094,2.171542406,1.895027399,1.463742256,2.131030798,2.487107515,1.916606188,1.162549019,1.194252372,1.345634699,1.734229088,1.885022998,1.073318601
200605,7.053588867,,,,,,,,,,,3.076643229,2.606757402,2.388092041,2.364943981,1.4912678,7.05358839,,,,,,,,,,,2.733021021,2.602249861,2.217953444,1.491285563,1.491267681,6.517659664,,,,,,,,,,,,2.281985283,2.148337603,1.873404384,1.392324448,6.517659664,,,,,,,,,,,,2.281985283,1.331171751,1.342087984,1.512600183,,,,,,,,,,,,,,1.298095822,1.359154105,1.261162877,8.314599037,8.865056992,5.118365288,5.118364811,5.118364811,3.932990074,3.932990551,,,,1.673923969,1.663079023,1.171672583,1.32326901,1.32114768,1.199609637,6.643949032,6.538362026,5.118364811,5.118364811,3.691842318,3.932976961,3.932971716,,,,1.673924088,1.663085222,1.34059453,2.134072304,2.059136629,1.835950613,10.42765999,6.538208961,,,3.59642458,3.577334166,3.449707985,,,,1.673923969,1.744268775,1.975254416,1.861261249,1.791300297,1.705062389,17.93936348,4.356840611,3.622729063,3.62312603,4.477540016,5.708842278,5.708851814,3.168657303,3.168657064,4.020306587,1.79960525,2.386355162,4.594460487,3.971999168,2.511602163,1.716478348,4.556348324,4.356750488,4.228702545,4.180529118,4.477587223,5.033566952,4.765216827,3.171651602,3.168769121,4.020368576,4.107163906,2.810812712,2.571458578,2.321153402,1.899118066,1.630141497,5.049128056,3.203655481,3.621581078,5.487852097,5.010040283,4.846998692,4.546704769,4.301600456,4.227076054,4.307937622,4.216238499,3.325770617,2.502333403,2.166972876,1.599574208,1.850281835
200606,,,,,,,,,,,,,2.51219964,2.559967995,2.623216867,2.622521162,,,,,,,,,,,,,1.16950798,1.515717745,2.622521639,2.6225214,,,,,,,,,,,,,,2.011228323,2.313881874,2.859870195,,,,,,,,,,,,,,1.788840175,1.803115964,1.990180612,,,,,,,,,,,,,,2.092600822,1.879082441,1.782717466,,,,,,,,,,,,2.646246672,1.839810014,1.801560163,1.73915422,1.646495461,,,,,,,,,,,,2.647152424,2.646294832,1.971571326,1.969168901,2.119239092,,,,,,,,,,,,3.402537584,3.509141207,3.291638851,3.161850452,3.160725832,,,,6.411553383,6.411553383,,,7.446498394,7.446498394,7.71714592,7.685383797,7.317396641,5.162785053,4.371938229,3.437487125,3.030172586,,,9.181143761,6.412110329,6.411615372,,,7.452438354,7.446879864,7.234080315,7.213572502,5.333440304,4.737084866,3.932811737,3.438644648,3.1553092,,,9.181143761,8.399933815,8.272310257,,,16.1993084,14.24815083,11.28122616,7.88329649,5.379531384,4.169412613,3.726759672,3.995969772,3.15248704
200607,,,,,,,,,,,,9.585402489,7.099418163,6.661545753,9.134653091,5.29098177,,,,,,,,,,,,6.091648579,6.146692753,6.303416252,5.291010857,5.290982246,5.757052422,,,,,,,,,,,,,4.027906418,3.89532733,3.426738739,5.757068634,6.028121948,,,,,,,,,,,,2.549149513,2.546196699,2.520077229,5.993736744,6.028121948,,,,,,,,,,,,6.016448498,2.687767744,2.63668704,6.026226521,9.230167389,9.331820488,11.71046257,11.71046257,,,,,,,5.910826683,5.910826683,3.248009205,3.252322197,3.271932364,5.736627102,5.778241158,9.331820488,11.71046162,11.71046162,,,,,,,5.913616657,5.910711765,4.134678841,3.907803297,3.848324299,8.29802227,5.778118134,,,,,,,,,,7.558915615,5.362327099,4.461935997,4.052879333,3.967535257,10.55233288,12.87569618,11.64406776,11.64019585,8.189023972,8.350886345,5.762865067,6.965079784,9.706960678,2.512187719,4.061806202,4.130268574,4.531408787,4.353089809,4.319633961,3.913388729,12.15130329,12.87547684,8.515352249,8.407793999,8.189189911,8.350788116,5.763055325,6.965038776,9.70553112,2.512531757,2.242122412,4.206588745,3.852332592,4.018209934,4.02633667,3.650226116,11.1702528,8.003922462,8.702448845,9.264000893,9.458685875,7.640696526,6.715044975,6.755944729,6.168377399,4.569869041,3.779604673,4.540345192,4.211501598,3.809760809,3.434282303,3.220851421
200608,,,,,,,,,,,,6.38115263,7.430644989,7.939106941,7.436137676,7.436137676,,,,,,,,,,,,4.798591614,4.901487827,5.495034218,7.436137676,7.436137676,4.665820122,4.79299593,,,,,,,,,,,,4.000989914,4.4497118,5.412820816,4.665837765,4.793002129,,,,,,,,,,,,2.963846684,2.839857101,1.766871095,5.000931263,5.071130753,,,,,,,,,,,,2.580420256,2.60680151,2.065592051,5.631843567,7.598927975,,,,,,,,,,1.707686901,2.0605762,2.238689423,2.329246998,2.410004377,6.561565876,6.587289333,,,,,,,,,,1.709787726,1.707831979,2.883616447,2.594194412,2.492590666,7.626109123,6.587058067,,,,,,,,,,2.94861269,2.609742641,2.579070568,2.592978716,2.512903214,8.611207008,6.756138802,11.39902401,12.76993084,13.57386208,9.847332001,9.845890999,7.529305458,7.529304981,5.461706638,3.596008062,3.653534651,3.782092571,2.617240667,2.714543343,2.347406864,6.756086826,6.756138802,11.39943027,12.76981544,13.57404613,13.33553123,10.76158047,7.523077488,7.529025555,5.461347103,4.969301224,3.518170595,3.020899773,2.613409519,1.96016264,1.412921309,6.186981201,6.756138802,12.10274506,12.3201828,15.16322231,10.93436337,6.559307098,5.232072353,5.000066757,4.635261059,3.88427043,3.40185976,3.1824224,2.484062195,1.538897514,1.286741257
200609,,,,,,,,,,,,1.795874,1.506986499,1.506957293,1.305824041,1.305824041,,,,,,,,,,,,1.795874119,1.663475275,1.333155632,1.305824041,1.305824041,,,,,,,,,,,,,2.352242947,1.627505302,1.711640716,1.946984172,,,,,,,,,,,,,2.352242947,2.207999945,2.049259186,2.275604725,,,,,,,,,,,,,2.352242947,2.208032131,1.976985097,1.645688176,4.42962122,,,,,,,,,,,,,1.619710922,1.567342758,1.397723794,4.429526806,,,,,,,,,,,,1.097597599,1.428659916,1.35798502,1.536781073,3.88410449,,,,,,,,,,,,1.097597599,1.352309465,1.52057457,1.71835041,,,2.62821269,2.630509615,2.482506037,2.244336843,,1.010725975,1.010725975,1.010725975,1.275585294,1.206152201,1.048612833,1.589419842,1.761528134,1.765156746,4.63624382,,2.628718615,2.630835056,2.482928038,2.244759798,4.163777351,1.011665463,1.010714769,1.010234952,0.76938808,1.318112135,1.347241879,1.321645141,1.405815363,1.390380979,4.636243343,,4.502081871,4.539152622,5.449492931,5.68587923,4.163777828,1.443960786,0.873451114,0.800505519,0.718630612,0.822738528,0.88397038,0.779072165,0.84208411,0.847905755
200610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.395230532,,,,,,,,,,,,,,,,2.395230293,,,,,,,,,,,,,,2.082165241,2.457257509,2.392357588,,,,,,,,2.084439278,2.003072023,1.964618444,2.010251045,2.310657263,2.312856913,2.08218646,2.405905962,2.501947403,,,,,,,,2.084439278,2.003072023,1.964618564,2.010251045,2.310657263,2.312856913,2.331835032,2.276652098,1.84237361
200611,,,,,,,,,,,,,2.771570683,2.782166958,2.991346598,2.991346598,,,,,,,,,,,,,2.771570921,2.782166481,2.991346598,2.991346359,,,,,,,,,,,,,2.745730877,2.773840189,2.817018747,2.915199995,3.301424265,3.301424026,,,,,,,,,,,2.745731115,2.773840427,2.712705135,2.754277468,3.301424026,3.301424026,,,,,,,,,,,,,2.502504349,2.50250411,3.404643774,,,,,,,,,,,,,2.669348478,2.654359341,2.604421616,3.404643774,,,,,,,,,,,,2.299558878,2.67161727,2.608558178,2.513034105,,,,,,,,,,,,,2.29955864,2.532756805,2.526143551,2.492203712,,,,,,,,,,,2.459496021,2.454109192,2.441754103,2.501871109,2.446647406,2.391093969,,,,,2.952245235,2.836001158,2.759986162,2.742098331,2.679395914,2.528744459,2.429092407,2.383034706,2.456792116,2.39671278,2.330859423,2.307925463,,,,,2.952245235,2.836001158,2.759986401,2.742098331,2.679395676,2.528744459,2.422639608,2.517839193,2.572855949,2.557756424,2.380244255,2.379899025
200612,5.085339069,,,6.478803635,6.478803635,,,,,,,3.083403349,2.947820425,2.924654484,3.061457634,3.112293243,5.085339546,,,6.478803635,6.478803635,,,,,,,2.992331982,2.93375659,2.7327075,2.773742199,3.112293005,4.927404404,4.962748051,5.711107254,6.149827957,,,,,,,,,2.677696228,2.702713728,2.810957909,2.969741821,4.906754494,4.230921745,4.963573933,4.964680195,,,,,,,,,2.940423489,2.83778429,2.722696066,2.821721315,4.648157597,4.605751514,4.963556767,4.963557243,,,,,,,,,2.940472603,2.669834614,2.723726034,2.759948969,4.502604485,4.304631233,3.645111084,3.246916294,3.130727291,3.124794483,2.965775251,3.019815207,,,,2.652196169,2.709756374,2.657585382,2.638176918,2.720228672,4.436408043,4.429614067,4.432970047,3.246916294,3.116825581,2.942127466,2.965769291,3.019815445,,,,2.651811123,2.652194977,2.599515438,2.655558109,2.696559191,4.575422287,4.724181175,4.433297634,,3.0634799,2.978796244,2.851345539,3.019815207,,,,2.490986586,2.634175777,2.637831926,2.632376432,2.634068489,3.847264528,3.374306202,3.529087543,3.52876687,3.110476732,2.999077797,2.985268593,2.697098732,2.609030962,2.563243628,2.500705957,2.45971179,2.534337282,2.554949045,2.56682539,2.582737684,3.438434839,3.374284744,3.023755789,2.974179983,2.86403966,2.786802053,2.693705797,2.697052956,2.609024286,2.463214159,2.371707439,2.498206615,2.493477583,2.502786636,2.512552738,2.438525677,3.222021341,3.108881712,2.786857367,2.70217824,2.652485132,2.527098656,2.503806829,2.536360025,2.517498493,2.471101999,2.457974672,2.464944124,2.40638876,2.396733522,2.42744565,2.389633656
200701,,,,,,,,,,,,11.8092289,13.4004364,12.68616486,10.70972919,3.790609598,,,,,,,,,,,,11.8092289,10.54085827,7.518761635,3.79071331,3.790609598,9.462579727,14.52156067,,,,,,,,,,,5.992839813,4.546713352,4.1213727,3.28591609,12.74059296,14.52142143,,,,,,,,,,,5.992839813,4.783329964,2.977275372,2.868360758,10.76415539,11.03312969,,,,,,,,,,,5.992839813,2.977194548,2.751163006,2.659475327,11.57350159,6.256071091,,,,,,,,,,2.437167883,2.403490543,2.478687763,2.575239182,2.690118074,6.208650589,6.256075859,,,,,,,,,,2.437029839,2.437166214,2.498398542,2.634334326,2.628041744,5.766238213,6.363888741,,,,,,,,,,2.241216898,2.428693295,2.570220947,2.660057783,2.689495564,5.348833561,4.361402035,5.110303879,4.821517944,4.450074673,10.73668003,10.73700905,3.154601812,3.154601574,2.921471357,2.32891798,2.34074378,2.417268038,2.619385242,2.671440601,2.591396093,4.811125278,4.361402035,5.110230923,4.821817875,4.45031023,4.677965641,4.51934576,3.154493093,3.154584408,2.92143774,2.653679371,2.306781769,2.350954056,2.520897388,2.645549059,2.556979895,4.1529212,4.361402035,4.798505306,6.817977905,6.458416939,4.609148026,3.497501373,3.094912052,2.947170973,2.6680758,2.277090549,2.275000811,2.371352673,2.530368328,2.633522034,2.461477518
200702,,,,,,,,,,,,5.515627861,8.042264938,10.05509663,15.61321735,3.829236746,,,,,,,,,,,,3.853649616,3.935405493,4.295758247,3.829323053,3.829236746,18.34169197,16.07046509,,,,,,,,,,,3.41524744,2.551496029,2.206007481,1.206990123,22.01077271,16.07031822,,,,,,,,,,,2.899644375,2.610808372,2.349450827,2.355014563,14.28936291,14.42690277,,,,,,,,,,,2.899535179,2.98796773,2.292116165,2.187103748,12.4222784,13.05090237,16.90587234,12.36131096,12.36131096,10.19806099,10.19806099,,,,,2.614898682,2.462657928,2.292572021,2.12929368,1.934707165,11.30516434,12.17451286,12.46853924,12.36131191,12.36131096,10.19806099,10.19806099,,,,,2.615382433,2.614825487,1.881500602,1.616966963,1.373782158,7.820496082,12.17446136,12.46711159,,,10.19806099,10.19806099,,,,,3.220330477,1.769786954,1.476927161,1.383128881,1.341662049,7.349112034,4.632744312,4.243288994,4.539017677,4.690939903,4.736869812,4.736849308,4.320832253,4.017161369,4.753260612,1.618489146,1.543004036,1.099410415,1.221657634,1.194686294,1.119644284,5.391683578,4.632743835,4.242297173,4.53875351,4.690805435,4.570486546,4.248008728,4.320333958,4.016993046,4.753029823,3.100344658,0.695671082,0.907900751,1.0174582,1.071700573,1.097426891,4.656502247,4.632744312,3.172173023,3.9193151,3.848726511,4.020201206,3.388392687,2.859166145,2.752606153,2.219397068,1.105152369,0.74073261,0.477431506,0.458710074,0.535403252,0.860942423
200703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200705,,,,,,,,,,,,2.497816324,1.942257881,1.79953301,2.055677891,1.176210999,,,,,,,,,,,,1.822893262,1.694319367,1.400677919,1.176218987,1.176210999,6.07859087,7.40707922,,,,,,,,,,,1.417871714,1.115218639,1.054904819,0.993288636,6.33701849,7.407098293,,,,,,,,,,,1.084436417,1.011172295,0.868227899,0.859409392,8.202378273,8.352013588,,,,,,,,,,,1.084416032,0.781059444,0.791609764,0.833052397,9.893110275,10.58376503,9.70501709,,,,,,,,,,1.58257544,1.127526879,0.849438727,0.649363458,9.06807518,9.220979691,9.705018044,,,,,,,,,,0.729968131,0.62315917,0.566751242,0.402106494,9.602923393,9.220876694,,,,,,,,,,,0.503322601,0.533746183,0.521579921,0.505282998,13.36663723,11.61735535,6.686691284,6.343271732,5.791923523,8.02939415,8.029744148,4.072434902,4.072434902,4.072434902,0.770040691,0.731933713,0.547941864,0.399040431,0.330797791,0.253567517,10.7955122,11.61735725,6.68635416,6.343115807,5.791845798,5.83773613,6.131101608,4.068725586,4.072230339,4.068957806,0.562306821,0.879001617,0.513851404,0.412649512,0.392882884,0.301114023,11.078866,11.61735535,4.611032486,4.125388145,4.406466961,3.174246073,2.410635948,1.841550946,1.392259598,1.254701614,0.468984693,0.521890104,0.624818087,0.203012764,0.196024194,0.204569981
200706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.092177153,1.751191735,,,,,,,,,,,,,,,2.092177153,1.751191974,9.55794239,11.55885696,,,,6.018139362,6.018138885,,,,,,,1.798858762,1.879949331,2.170671225,10.14248085,10.51015377,,,,6.018130302,6.018074036,,,,,,,4.065403461,3.156993151,2.483543634,11.68445396,21.49313354,,,,5.721526623,5.721507072,,,,,,,0.874479234,2.215702534,2.089650869,14.99821472,6.74202919,7.531767845,6.470225811,9.344578743,5.695995808,5.69489193,,,,,1.424254656,1.243733525,1.243401647,1.246327639,1.09702456,10.90337086,6.742459297,7.532562256,6.470393181,9.344442368,16.8131218,19.92470551,19.09900665,16.39693832,12.10986805,1.794409871,1.424243093,1.615035295,1.521219611,1.322932124,0.915518165,4.885910034,17.62354851,10.41576481,7.862503052,7.261898041,13.2829504,22.50658035,19.09900665,16.39693642,12.10986805,1.79441011,1.34414947,1.151752472,0.956529856,0.900095761,0.8079772
200707,,,,,,,,,,,,5.686502457,5.42789793,5.770488262,7.757647038,3.548256636,,,,,,,,,,,,1.369027376,1.603809595,2.410658121,3.548315525,3.548256636,5.28273201,5.28273201,,,,,,,,,,,1.653982043,1.788650036,2.210165262,3.061058044,5.282619953,5.282726765,,,,,,,,,,,2.04481101,3.267793417,4.034996986,3.509309292,4.965070248,4.965109825,,,,,,,,,,,2.044876099,3.618396521,3.632981062,3.829841614,6.326182365,8.502985001,9.136530876,9.136530876,9.136530876,8.605861664,8.605861664,,,,,8.766963959,3.810407639,4.632670403,5.108175278,5.888314247,6.185036182,6.045085907,9.136530876,9.136530876,7.566320896,8.605740547,8.605670929,,,,,8.768015862,8.767113686,8.000593185,8.403900146,8.905055046,6.495170593,6.044964314,,,7.417787075,7.435584068,7.500590801,,,,,10.0395298,11.00252247,11.05532551,11.26091862,10.95918751,7.769799232,9.83620739,15.00460243,15.00151253,14.61611271,32.67744446,32.67794418,7.654818535,16.79493523,28.66789818,29.71502876,28.03534508,19.43438339,11.80817413,12.2128315,11.40975857,9.758897781,9.835972786,9.628479004,10.06929207,14.61565018,19.19384575,18.96517944,7.655531406,16.79479599,16.79669762,16.14277267,12.74354172,11.95422649,12.21216393,13.79670429,14.56104183,7.650809765,7.365621567,9.076908112,10.14858723,10.26527596,9.528571129,8.94708252,10.35685539,14.83782196,17.71503639,14.17312336,14.76854801,16.42952156,17.34734535,17.19269753,15.29962444
200708,,,,,,,,,,,,2.104637384,1.805902958,1.623161912,1.558588386,1.522606373,,,,,,,,,,,,1.645827532,1.583893657,1.386125565,1.522607207,1.522606492,4.046458244,6.553824902,,,,,,,,,,,1.465041041,1.557861686,1.64810729,1.787650108,5.140366554,6.55381012,,,,,,,,,,,2.129329681,1.786902547,1.562553763,1.568153858,6.085043907,6.277793407,,,,,,,,,,,2.12959218,1.773344517,1.747943997,1.655982852,6.393006802,9.239372253,8.583012581,8.583215714,8.5837183,7.924144268,7.924144745,,,,1.362408161,1.489224792,1.156417608,1.831342459,2.360792637,2.579838753,7.354129791,7.55781889,7.74220562,9.275653839,9.275719643,7.924150467,7.924194336,,,,1.36240828,1.489462376,4.755997181,3.386107922,3.981325388,4.493959427,8.171419144,7.5577631,7.74219799,9.27572155,9.27572155,8.297204018,8.297244072,,,,1.362408161,4.85965395,5.429003716,5.340886116,4.555840969,3.580434799,8.704735756,8.060050964,8.94141674,8.943282127,10.39777565,11.75410843,11.7542057,4.327895164,9.818785667,1.798216105,5.058128834,6.85947752,6.504450321,5.067902088,3.783858299,2.708848476,8.640252113,8.06020546,9.607021332,10.47077751,10.39764214,10.41560555,10.55673409,4.329577446,9.8186903,5.420685291,2.432917833,6.679330349,6.591631413,5.602907181,4.728552818,3.827400923,8.811597824,10.31237411,9.062436104,9.037887573,9.014493942,7.748925686,7.225124359,7.613659382,8.329236984,8.256587029,6.611846447,5.901229858,4.213323593,3.450831413,4.056020737,4.012505531
200709,,,,,,,,,,,,,2.851342201,2.84943223,2.818648577,2.818648577,,,,,,,,,,,,,2.851342201,2.849432707,2.818648577,2.818648577,,,,,,,,,,,,,,2.668043137,2.668034554,2.320449591,,,,,,,,,,,,,,2.517121315,2.502757311,2.320452452,,,,,,,,,,,,,,2.517086744,2.447978497,2.35306406,,,,,,,,,,,,,,2.503961563,2.483560562,2.358253002,,,,,,,,,,,,,2.348649979,2.438081026,2.007874489,1.122390389,,,,,,,,,,,,,2.348649979,2.350310087,1.231245399,0.481247693,,,,,2.748577833,2.749544859,2.760487318,2.327711582,2.327711582,2.327711582,,0.329276145,0.323296726,0.219987139,0.230365679,0.224620387,,,2.57286787,2.17857337,2.74843359,2.749523878,2.760476112,2.327711582,2.327711582,2.327147484,1.117406011,0.234648615,0.22523731,0.235461563,0.249453321,0.583580971,,,2.572867632,2.17857337,2.18760252,2.269940615,2.365656376,2.327711582,2.327711582,1.726524472,1.117406011,0.30345583,0.22095944,0.208066806,0.237295792,0.248679534
200710,,,,,,,,,,,,3.800751448,3.709436417,3.631801844,3.572101593,2.772088289,,,,,,,,,,,,3.430222988,3.299610615,3.00306344,2.772094965,2.772088289,,,,,,,,,,,,,2.901320934,2.974466085,3.026061773,3.067450285,,,,,,,,,,,,,2.908422947,2.86343956,2.842973471,3.514275312,,,,,,,,,,,,,2.908424377,2.577459812,2.942994118,3.048659801,,,,,,3.863748074,3.808185339,3.639238119,,,3.229232073,3.190839529,2.387563229,2.572597027,2.755077362,2.714584589,,,,,6.548941612,3.863915443,3.808185101,3.639238358,,,3.229232073,3.190776587,2.531539917,2.7251544,2.776884556,2.365914106,,,,,6.548941612,6.144728184,3.807189226,3.639238119,,,3.229232073,2.705463409,2.711750031,2.714573622,2.369206667,2.076969862,4.020955086,5.490369797,6.921258926,7.88383007,8.944104195,6.804348946,6.804225922,2.625329494,2.625329256,2.632004738,2.723238707,2.843390703,2.820563078,2.940672874,2.262568235,2.055347204,4.020937443,5.490358829,6.921155453,7.883613586,8.943621635,7.097273827,5.578690529,2.625217915,2.625323057,2.542963266,2.628671885,2.704169273,2.635517359,2.47957015,2.340118408,2.274702072,3.858419657,5.208225727,5.286971569,4.322729111,3.307792902,2.708254337,2.523497581,2.550036192,2.515698671,2.394227028,2.418240786,2.495954037,2.433683395,2.32921195,2.280743122,2.256995916
200711,,,,,,,,,,,,5.506682873,4.996463299,4.492651463,2.937629461,3.420005083,,,,,,,,,,,,4.02839756,3.914263248,3.516824245,2.906438351,3.420004845,6.324827671,6.615144253,,,,,,,,,,,2.502708673,2.801652908,2.858268738,2.844400406,6.324820995,6.615136623,,,,,,,,,,,2.755384207,2.709664822,2.665454388,2.762774467,6.247692585,6.208723068,,,,,,,,,,,2.75543046,2.570214033,2.605769873,2.679159403,6.234828949,5.853737831,8.627203941,10.03804302,10.03804302,2.842873335,2.877133369,3.004413605,,,,2.529385328,2.511273384,2.565832376,2.616371393,2.69797492,5.860325813,5.897307396,8.627204895,10.03804302,4.074948788,2.842880011,2.877152681,3.004413605,,,,2.529610157,2.529395819,2.537018061,2.639604092,2.729090691,6.11523056,7.822090626,,,2.946795702,2.997489214,3.105819702,3.004413605,,,,2.601628542,2.60199523,2.626147747,2.666553974,2.711180449,5.282300949,3.450335741,3.746874571,3.746087313,2.815312147,3.602256775,3.602272272,2.71647191,2.627542257,2.666931391,2.572511196,2.524937391,2.535027027,2.636890411,2.690219641,2.743168116,4.081582546,3.450335264,3.092413902,2.988973856,2.815296412,2.820707798,2.711769104,2.716354609,2.627534628,2.47530508,2.417343378,2.525739908,2.615167856,2.694001913,2.705744982,2.61198616,3.220365763,3.445118666,2.839180946,2.701621056,2.636886358,2.621242523,2.541629553,2.514658213,2.525161505,2.504009247,2.519059181,2.591934681,2.678118944,2.594324827,2.530270815,2.445883989
200712,,,,,,,,,,,,9.518136024,9.916168213,11.13026905,13.55720425,15.38841534,,,,,,,,,,,,7.529391289,7.749587059,8.783826828,15.38837242,15.38841534,,,,,,,,,,,,,4.265978336,4.647842884,7.664057255,12.27466965,4.899796963,5.063529015,,,,,,,,,,,4.323471069,3.79420042,3.461689234,3.864103317,4.899796963,5.063529015,,,,,,,,,,,4.323498249,3.249170065,2.238539696,2.281913519,4.475137711,4.357074738,4.284071922,3.201768398,3.201768398,2.855598688,2.826311827,2.746661425,,,,2.375843048,2.642920017,2.401670933,2.1706388,2.12239027,4.33714056,4.38349247,4.449881077,3.201768398,3.201768637,2.855596781,2.82630229,2.746661425,,,,2.375771523,2.375835419,2.245338917,2.227423668,2.357692719,4.224559784,4.688769341,4.449911594,,,2.673809767,2.673780203,2.746661425,,,,2.333591938,2.220349312,2.204500437,2.200474501,2.283501625,3.979647636,3.343247652,3.254995823,3.2547369,2.759491444,3.151658058,3.151663542,2.470393658,2.470393658,2.962091684,2.686738968,2.323907852,2.173553705,2.404279232,2.393918276,2.387376308,3.624421358,3.343261003,2.800532818,2.774930716,2.759471893,2.725958586,2.746867895,2.470283508,2.470386505,2.422230959,2.570321798,2.156472921,2.250251055,2.233424187,2.128578186,2.067694426,3.565609217,3.485826492,2.771200418,2.563365698,2.531528711,2.520337105,2.42357707,2.387071609,2.340432644,2.279117346,2.40891695,2.477797747,2.487269402,2.219179869,1.865781784,1.984333038
